buy, 2023-12-29 00:00:00, 4.8420000000000005, 5.05
buy, 2024-01-22 00:00:00, 5.146, 4.99
buy, 2024-01-23 00:00:00, 5.106, 5.03
buy, 2024-01-30 00:00:00, 5.154, 5.08
buy, 2024-02-07 00:00:00, 5.029999999999999, 5.22
buy, 2024-03-04 00:00:00, 5.18, 5.1
buy, 2024-03-21 00:00:00, 5.138, 5.18
buy, 2024-03-22 00:00:00, 5.136, 5.11
buy, 2024-03-26 00:00:00, 5.145999999999999, 5.18
buy, 2024-04-08 00:00:00, 5.148, 5.13
buy, 2024-04-09 00:00:00, 5.156000000000001, 5.18
buy, 2024-04-10 00:00:00, 5.151999999999999, 5.13
buy, 2024-04-17 00:00:00, 5.098, 5.16
buy, 2024-06-03 00:00:00, 5.646, 5.54
buy, 2024-07-01 00:00:00, 5.292, 5.46
buy, 2024-07-05 00:00:00, 5.402, 5.11
buy, 2024-07-31 00:00:00, 5.1240000000000006, 5.21
buy, 2024-08-06 00:00:00, 5.19, 5.1
buy, 2024-08-16 00:00:00, 5.076, 5.18
buy, 2024-08-29 00:00:00, 5.3, 5.09
buy, 2024-09-24 00:00:00, 4.966, 5.21
buy, 2024-10-28 00:00:00, 5.890000000000001, 5.81
buy, 2024-11-07 00:00:00, 5.784, 5.9
buy, 2024-11-12 00:00:00, 5.843999999999999, 5.77
buy, 2024-11-14 00:00:00, 5.858, 5.89
buy, 2024-11-22 00:00:00, 6.0200000000000005, 5.8
buy, 2024-11-27 00:00:00, 5.858, 5.87
buy, 2024-11-28 00:00:00, 5.822, 5.83
buy, 2024-12-03 00:00:00, 5.864, 5.92
buy, 2024-12-04 00:00:00, 5.8660000000000005, 5.88
buy, 2024-12-06 00:00:00, 5.898, 5.95
buy, 2024-12-11 00:00:00, 5.9159999999999995, 5.91
buy, 2024-12-12 00:00:00, 5.938, 6.0
buy, 2024-12-13 00:00:00, 5.93, 5.91
buy, 2024-12-16 00:00:00, 5.934, 5.94
buy, 2024-12-17 00:00:00, 5.92, 5.84
buy, 2024-12-18 00:00:00, 5.922, 5.92
buy, 2024-12-19 00:00:00, 5.888, 5.83
buy, 2024-12-25 00:00:00, 5.828, 5.93
buy, 2025-01-02 00:00:00, 5.9079999999999995, 5.72
